mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:d4:3c:19,path,probability,vendor
ac:a2:13:65:82:8b,2016-01-12 08:43:30,-20,-42,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:43:40,-20,-40,-42,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:43:50,-22,-40,-44,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:44:00,-18,-40,-40,"('B', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:44:10,-22,-40,-44,"('A', 'D')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:44:30,-20,-100,-44,"('D', 'A')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:44:40,-16,-36,-40,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:44:50,-20,-40,-42,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:45:00,-16,-38,-42,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:45:50,-20,-40,-42,"('B', 'D')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:46:10,-24,-42,-50,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:46:30,-20,-36,-46,"('A', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:46:50,-22,-42,-44,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:47:50,-22,-42,-44,"('A', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:48:10,-24,-54,-48,"('D', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:48:40,-22,-42,-44,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:48:50,-22,-42,-44,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:49:30,-18,-38,-46,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:49:50,-22,-40,-46,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:50:10,-24,-42,-50,"('C', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:50:50,-22,-42,-44,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:51:10,-18,-38,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:51:20,-18,-38,-42,"('A', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:51:50,-24,-44,-44,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:52:10,-18,-40,-46,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:52:50,-22,-42,-44,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:53:20,-18,-40,-46,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:53:40,-22,-42,-46,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:53:50,-22,-42,-48,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:54:10,-24,-44,-52,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:54:20,-100,-100,-46,"('D', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:54:30,-24,-44,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:54:40,-20,-38,-48,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:54:50,-24,-44,-46,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:55:00,-24,-42,-48,"('B', 'C')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:55:20,-20,-40,-100,"('C', 'B')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:55:50,-26,-42,-46,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:56:10,-22,-100,-48,"('D', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:56:20,-18,-100,-40,"('D', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:56:30,-22,-42,-44,"('B', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:56:40,-18,-54,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:56:50,-20,-42,-40,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:57:20,-18,-38,-40,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:57:40,-18,-36,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:57:50,-22,-40,-40,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:58:10,-22,-44,-44,"('B', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:58:20,-18,-100,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:58:40,-20,-42,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:58:50,-20,-42,-42,"('C', 'B')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:59:20,-18,-38,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:59:30,-20,-44,-42,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:59:40,-16,-40,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 08:59:50,-24,-44,-40,"('B', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:00:00,-22,-100,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:00:10,-24,-44,-38,"('B', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:00:30,-20,-100,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:00:50,-30,-48,-44,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:01:30,-36,-46,-46,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:01:40,-34,-44,-40,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:01:50,-34,-48,-44,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:02:10,-28,-78,-40,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:02:20,-24,-42,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:02:30,-28,-38,-40,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:02:40,-26,-40,-38,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:02:50,-24,-40,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:00,-22,-42,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:10,-20,-44,-36,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:20,-22,-44,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:30,-22,-44,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:40,-24,-42,-42,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:03:50,-22,-42,-42,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:00,-22,-42,-40,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:10,-24,-40,-40,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:20,-24,-38,-34,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:30,-22,-42,-38,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:40,-26,-48,-40,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:04:50,-26,-48,-38,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:00,-22,-44,-38,"('B', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:10,-26,-44,-42,"('C', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:20,-28,-44,-36,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:30,-20,-46,-34,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:40,-22,-42,-42,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:05:50,-22,-46,-40,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:00,-22,-46,-40,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:10,-22,-48,-40,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:20,-24,-44,-40,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:30,-22,-38,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:40,-22,-44,-42,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:06:50,-24,-44,-42,"('A', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:07:10,-26,-50,-38,"('A', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:07:20,-24,-100,-42,"('D', 'C')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:07:30,-22,-50,-40,"('B', 'C')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:07:40,-22,-36,-100,"('C', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:07:50,-22,-44,-38,"('A', 'D')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:08:00,-26,-100,-40,"('D', 'A')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:08:10,-24,-42,-38,"('D', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:08:20,-18,-40,-30,"('B', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:08:40,-22,-40,-34,"('B', 'D')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:08:50,-32,-44,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:09:00,-30,-46,-38,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:09:10,-28,-44,-38,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:09:20,-28,-46,-34,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:09:40,-24,-42,-34,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:09:50,-30,-42,-40,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:10:00,-30,-46,-38,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:10:10,-30,-48,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:10:30,-32,-48,-38,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:10:40,-34,-44,-32,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:10:50,-34,-46,-36,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:11:00,-36,-48,-38,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:11:10,-34,-48,-36,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:11:30,-28,-44,-34,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:11:40,-32,-46,-34,"('B', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:11:50,-34,-48,-34,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:00,-34,-46,-34,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:10,-34,-48,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:20,-34,-48,-38,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:30,-32,-46,-36,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:40,-100,-100,-30,"('D', 'A')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:12:50,-34,-48,-38,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:00,-34,-48,-40,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:10,-32,-48,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:20,-32,-48,-38,"('A', 'C')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:30,-28,-50,-38,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:40,-18,-40,-36,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:13:50,-16,-42,-34,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:00,-20,-40,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:10,-20,-42,-42,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:20,-18,-40,-46,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:30,-20,-44,-44,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:40,-20,-42,-42,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:14:50,-16,-40,-42,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:15:00,-22,-40,-36,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:15:10,-20,-40,-38,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:15:20,-20,-40,-40,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:15:30,-18,-42,-40,"('C', 'A')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:15:50,-22,-40,-40,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:00,-22,-42,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:10,-22,-44,-42,"('D', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:20,-18,-34,-38,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:30,-100,-100,-40,"('D', 'A')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:40,-20,-42,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:16:50,-20,-42,-42,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:17:00,-22,-42,-42,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:17:20,-20,-42,-40,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:17:40,-100,-100,-42,"('D', 'A')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:17:50,-32,-50,-50,"('B', 'C')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:18:00,-28,-48,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:18:10,-20,-42,-42,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:18:30,-20,-42,-42,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:18:40,-16,-36,-38,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:18:50,-22,-42,-44,"('C', 'B')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:19:00,-20,-38,-40,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:19:50,-20,-36,-38,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:20:00,-18,-100,-38,"('D', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:20:10,-22,-42,-44,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:20:20,-18,-40,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:20:40,-22,-40,-40,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:20:50,-16,-42,-36,"('C', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:21:00,-18,-36,-38,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:21:30,-20,-42,-40,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:21:40,-18,-36,-38,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:21:50,-16,-38,-40,"('A', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:22:00,-18,-100,-40,"('D', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:22:10,-22,-44,-44,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:22:50,-20,-40,-42,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:23:00,-18,-38,-36,"('B', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:23:40,-28,-44,-40,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:23:50,-22,-40,-40,"('D', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:24:00,-18,-38,-36,"('B', 'D')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:24:10,-26,-42,-40,"('C', 'A')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:24:30,-20,-44,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:24:40,-20,-44,-42,"('C', 'A')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:24:50,-22,-42,-44,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:00,-20,-42,-42,"('B', 'A')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:10,-20,-42,-40,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:20,-20,-40,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:30,-20,-40,-42,"('B', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:40,-22,-40,-40,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:25:50,-20,-38,-40,"('A', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:00,-22,-42,-42,"('C', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:10,-24,-40,-40,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:20,-24,-40,-44,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:30,-22,-42,-46,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:40,-22,-40,-42,"('C', 'A')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:26:50,-18,-40,-40,"('B', 'C')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:27:00,-22,-42,-42,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:27:10,-20,-44,-42,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:27:30,-24,-68,-38,"('D', 'A')",0.80000000000000004,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:27:40,-22,-40,-40,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:27:50,-22,-42,-40,"('C', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:00,-24,-40,-40,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:10,-20,-40,-40,"('A', 'B')",0.59999999999999998,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:20,-20,-40,-42,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:30,-20,-42,-42,"('A', 'B')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:40,-20,-44,-42,"('C', 'A')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:28:50,-18,-40,-34,"('A', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:00,-26,-44,-42,"('B', 'D')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:10,-18,-76,-100,"('D', 'B')",1.0,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:20,-20,-42,-42,"('A', 'C')",0.20000000000000001,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:30,-20,-46,-38,"('D', 'C')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:40,-20,-42,-40,"('C', 'B')",0.40000000000000002,Shenzhen
ac:a2:13:65:82:8b,2016-01-12 09:29:50,-18,-40,-40,"('B', 'D')",1.0,Shenzhen
ac:a2:13:c4:a0:6d,2016-01-12 08:44:50,-70,-60,-82,"('A', 'D')",0.40000000000000002,Shenzhen
ac:a2:13:c4:a0:6d,2016-01-12 08:45:00,-76,-70,-78,"('B', 'D')",1.0,Shenzhen
ac:a2:13:c4:a0:6d,2016-01-12 08:45:10,-100,-76,-100,"('D', 'B')",1.0,Shenzhen
ac:bc:32:7c:cd:09,2016-01-12 08:55:30,-74,-66,-76,"('D', 'B')",0.80000000000000004,
ac:bc:32:7c:cd:09,2016-01-12 08:55:40,-18,-40,-34,"('B', 'D')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 08:58:00,-18,-100,-100,"('D', 'B')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 08:58:10,-32,-32,-38,"('C', 'A')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 08:58:20,-18,-36,-32,"('B', 'A')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 08:58:30,-20,-38,-34,"('A', 'C')",0.59999999999999998,
ac:bc:32:7c:cd:09,2016-01-12 08:59:10,-32,-36,-40,"('A', 'B')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 08:59:20,-28,-36,-34,"('B', 'D')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:00:40,-28,-100,-100,"('D', 'B')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:03:20,-28,-100,-34,"('B', 'A')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:03:40,-30,-34,-100,"('D', 'B')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:05:10,-26,-34,-36,"('C', 'A')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 09:06:00,-24,-34,-36,"('A', 'B')",0.59999999999999998,
ac:bc:32:7c:cd:09,2016-01-12 09:06:30,-24,-36,-38,"('B', 'D')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:08:10,-22,-36,-100,"('D', 'B')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:09:20,-22,-36,-34,"('B', 'A')",0.59999999999999998,
ac:bc:32:7c:cd:09,2016-01-12 09:11:30,-28,-34,-36,"('C', 'B')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 09:13:50,-26,-32,-32,"('A', 'B')",0.59999999999999998,
ac:bc:32:7c:cd:09,2016-01-12 09:14:00,-26,-34,-34,"('B', 'A')",0.59999999999999998,
ac:bc:32:7c:cd:09,2016-01-12 09:14:50,-22,-30,-38,"('A', 'C')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 09:15:00,-24,-30,-38,"('A', 'B')",0.40000000000000002,
ac:bc:32:7c:cd:09,2016-01-12 09:15:30,-28,-34,-36,"('B', 'D')",1.0,
ac:bc:32:7c:cd:09,2016-01-12 09:15:50,-100,-34,-100,"('D', 'B')",1.0,
